UID	Base_Price	Sakhalin_OPT
31d5a342-da64-11e9-82a3-000d88394cae	113.92	120.62
fea82246-bce0-11e6-8bf9-000d88394cae	459.34	484.22
ff56ac22-1be9-11e6-b177-000d88394cae	752.10	796.29
fea82249-bce0-11e6-8bf9-000d88394cae	976.45	1033.81
dfc91cb9-36c6-11e8-aa52-000d88394cae	384.73	434.51
f31cf911-7d33-11e5-856d-000d88394cae	107.30	103.28
eedec7da-5fcc-11e9-9fa7-000d88394cae	297.00	316.80
5c084b8d-a875-11eb-b60d-00ad24907f57	442.29	468.30
95638257-7dc9-11e5-856d-000d88394cae	851.40	845.22
a0fbc2e9-fbd4-11eb-b947-00ad24907f57	541.03	572.85
f80b4433-c640-11e5-9c4d-000d88394cae	1164.23	1314.90
3a583868-3386-11eb-b3fb-00ad24907f57	1062.91	1237.98
3a58386b-3386-11eb-b3fb-00ad24907f57	1663.20	1774.08
eedec7dc-5fcc-11e9-9fa7-000d88394cae	1772.25	2064.15
a0fbc2ec-fbd4-11eb-b947-00ad24907f57	1534.90	1733.54
a0fbc2ef-fbd4-11eb-b947-00ad24907f57	2309.45	2445.30
eedec7de-5fcc-11e9-9fa7-000d88394cae	1826.31	2127.11
79917756-51e0-11ea-b113-000d88394cae	11214.40	11873.25
ef8b9c99-520e-11ea-b113-000d88394cae	15219.20	16113.33
4c855f13-b80e-11e5-b9ce-000d88394cae	10789.63	11423.52
ef8b9c9c-520e-11ea-b113-000d88394cae	19756.80	20917.51
ef8b9c9f-520e-11ea-b113-000d88394cae	8009.60	8480.16
4c855f15-b80e-11e5-b9ce-000d88394cae	19949.51	23939.41
ef8b9ca2-520e-11ea-b113-000d88394cae	16704.60	20045.52
4c855f17-b80e-11e5-b9ce-000d88394cae	41975.01	50370.01
ef8b9ca5-520e-11ea-b113-000d88394cae	56604.80	59930.33
ef8b9ca8-520e-11ea-b113-000d88394cae	72089.60	76324.86
7a464979-f733-11ec-a2fa-a4bf0174586a	389.48	415.46
7a46497b-f733-11ec-a2fa-a4bf0174586a	435.76	470.85
432be9b2-4813-11df-9791-001e8c61815f	898.97	981.19
57dc6fb1-ed15-11e8-b63c-000d88394cae	1529.65	1735.20
c07c15f8-ed1e-11e8-b63c-000d88394cae	292.81	341.04
b8989993-97ef-11eb-845b-00ad24907f57	430.56	473.62
de71e159-9668-11eb-845b-00ad24907f57	290.34	338.17
de71e15c-9668-11eb-845b-00ad24907f57	333.29	388.18
57dc6fae-ed15-11e8-b63c-000d88394cae	956.70	920.82
57dc6fb3-ed15-11e8-b63c-000d88394cae	416.52	485.12
45cbc206-d470-11eb-8692-00ad24907f57	1189.25	1343.15
941e5e81-0093-4787-9bfe-1952e9e08291	572.26	610.40
2f212e86-1807-11e7-a50b-000d88394cae	134.88	129.82
b5337fa6-fb0a-4f3d-9462-2ba8ad204afa	544.67	576.66
78c4d77e-60de-11e9-9fa7-000d88394cae	262.40	324.72
e4d784c6-6095-11e9-9fa7-000d88394cae	217.60	230.38
cb5afb40-d0b4-11ec-a2f8-a4bf0174586a	162.74	179.01
a53ae805-bb1a-40d2-ba3c-037e2af12a0f	103.10	108.69
cb5afb3c-d0b4-11ec-a2f8-a4bf0174586a	374.89	399.87
cb5afb43-d0b4-11ec-a2f8-a4bf0174586a	172.08	183.55
e8eccfd8-6add-4c72-a2a3-1af49799560b	239.39	270.37
cb5afb46-d0b4-11ec-a2f8-a4bf0174586a	154.12	174.06
cb5afb49-d0b4-11ec-a2f8-a4bf0174586a	200.45	233.46
78c4d785-60de-11e9-9fa7-000d88394cae	363.73	423.64
78c4d788-60de-11e9-9fa7-000d88394cae	195.20	187.88
78c4d782-60de-11e9-9fa7-000d88394cae	112.49	131.01
6fca5aed-248c-11e7-afb5-000d88394cae	34.49	36.35
7a46498a-f733-11ec-a2fa-a4bf0174586a	107.35	114.51
7a46498c-f733-11ec-a2fa-a4bf0174586a	98.77	111.55
7a46498e-f733-11ec-a2fa-a4bf0174586a	104.79	113.02
7a464990-f733-11ec-a2fa-a4bf0174586a	110.81	125.15
7a464992-f733-11ec-a2fa-a4bf0174586a	95.12	110.78
7a464994-f733-11ec-a2fa-a4bf0174586a	114.07	104.90
7a464996-f733-11ec-a2fa-a4bf0174586a	108.50	115.74
b7b99b32-7ed9-11e2-af78-000d88394cae	462.49	538.66
ea2be066-01b6-11ea-830a-000d88394cae	1904.06	2189.67
617f3657-d0ac-11e7-9bf2-000d88394cae	1211.38	1332.51
617f365a-d0ac-11e7-9bf2-000d88394cae	2952.79	3149.65
c4e70909-eb0f-11ea-82b1-000d88394cae	1988.49	2316.01
ea2be062-01b6-11ea-830a-000d88394cae	3166.56	3047.81
ea2be064-01b6-11ea-830a-000d88394cae	1193.76	1148.99
95a1cbe7-f369-11df-af34-000a94026913	1524.98	1370.48
617f365d-d0ac-11e7-9bf2-000d88394cae	901.12	867.33
5194310d-4e5b-11e8-bba3-000d88394cae	411.10	438.51
e1528929-bddc-11e3-befc-000d88394cae	226.93	250.59
ad8d9d55-c866-4664-889c-8b8eb2347bb3	274.28	309.78
077ece4b-14dc-11e7-bdeb-000d88394cae	191.03	222.49
ed97b051-7b79-484a-adb5-5dfff21f2b77	361.37	420.88
257ec210-ddf3-11e2-a082-000d88394cae	193.65	218.70
8ad25deb-32a7-11e6-8a91-000d88394cae	404.77	392.87
8ad25dee-32a7-11e6-8a91-000d88394cae	267.84	257.80
54fb3d9b-9ffb-11e6-b7d9-1078d2358836	479.04	461.08
17571776-3350-11e6-98c0-000d88394cae	404.77	392.87
075ae36d-6bfb-11eb-b31e-00ad24907f57	358.84	412.67
077ece4e-14dc-11e7-bdeb-000d88394cae	275.82	312.90
24aa0918-32bf-11ec-a2ed-a4bf0174586a	142.86	150.60
61d88e57-52c0-11e5-a387-000d88394cae	343.96	364.20
3e50808f-c106-11ec-a2f7-a4bf0174586a	335.97	218.23
24aa0916-32bf-11ec-a2ed-a4bf0174586a	142.86	150.60
55e18b0f-2723-11e3-bbfe-000d88394cae	333.36	360.72
3e508093-c106-11ec-a2f7-a4bf0174586a	371.96	241.60
98dec9c3-1e5f-11e6-b177-000d88394cae	371.65	391.78
ec050ed8-2053-11e5-90fc-000d88394cae	580.21	658.17
6df562e4-ecdd-11e2-9a69-f8d111030f21	403.25	425.09
61d88e59-52c0-11e5-a387-000d88394cae	345.85	390.61
fbb252e2-7e90-11e5-856d-000d88394cae	504.27	569.54
e3f27788-1561-11e5-9d78-000d88394cae	445.95	429.23
cabbf2d5-87f1-4403-b44a-beccf87579b7	665.26	704.35
02239e71-bd12-11e2-a165-000d88394cae	608.90	649.50
e3f2778a-1561-11e5-9d78-000d88394cae	952.32	1008.35
45bd10d2-6b8c-11e3-a319-000d88394cae	618.85	651.13
f975c6ab-9d9e-11e3-b173-000d88394cae	477.39	505.47
075ae370-6bfb-11eb-b31e-00ad24907f57	1517.69	1606.97
53f3b363-32d9-11ec-a2ed-a4bf0174586a	755.22	796.13
53f3b365-32d9-11ec-a2ed-a4bf0174586a	481.00	507.05
7d86a78d-480a-11e8-bba3-000d88394cae	775.13	875.44
0199a787-aa0b-11e6-9dfb-000d88394cae	1046.23	1181.63
210eddd0-4b1d-11e3-b074-000d88394cae	770.46	850.38
3e508091-c106-11ec-a2f7-a4bf0174586a	1035.80	672.83
1d3e4237-39da-11e3-9f6f-000d88394cae	892.82	859.33
de30f2f1-18c5-11e6-b177-000d88394cae	1075.27	1236.56
2b691035-352b-11ec-968d-00ad24907f57	11760.08	12544.10
2b691037-352b-11ec-968d-00ad24907f57	16217.71	18316.48
2b691039-352b-11ec-968d-00ad24907f57	9045.01	10854.01
2b69103b-352b-11ec-968d-00ad24907f57	22542.36	26255.22
2f770715-28eb-11ed-a2fc-a4bf0174586a	7485.10	7925.40
4cc925f4-2ffd-11e5-9c35-000d88394cae	142.10	150.47
0d80c7eb-24fc-11e5-90fc-000d88394cae	97.52	93.87
e3f27790-1561-11e5-9d78-000d88394cae	125.92	133.32
4cc92600-2ffd-11e5-9c35-000d88394cae	194.19	186.91
0d80c7e7-24fc-11e5-90fc-000d88394cae	181.44	174.64
e3f27794-1561-11e5-9d78-000d88394cae	204.66	196.98
7a46499a-f733-11ec-a2fa-a4bf0174586a	390.02	416.03
7a46499c-f733-11ec-a2fa-a4bf0174586a	481.27	513.34
1829b192-72a6-11df-88d0-002511c4eb4e	286.18	275.45
28f3cfba-7eb9-11e5-856d-000d88394cae	508.93	542.86
c57ab5ba-d73f-11e4-93be-000d88394cae	534.09	569.70
9f82e3c8-78b5-11ec-a2f1-a4bf0174586a	1.62	1.82
9f82e3cb-78b5-11ec-a2f1-a4bf0174586a	1.71	1.71
9f82e3ce-78b5-11ec-a2f1-a4bf0174586a	1.72	1.94
e08b407f-dfb1-11e3-b150-000d88394cae	2142.90	2420.22
de294c75-a7c1-11de-aaac-0013024cf952	3333.75	3765.18
cbad8167-9ef5-11e6-acab-000d88394cae	616.93	819.49
c4a66678-0e1a-11ed-a2fc-a4bf0174586a	391.67	438.66
645e045d-762a-11eb-b304-00ad24907f57	2458.39	2776.53
de294c79-a7c1-11de-aaac-0013024cf952	1351.36	1526.24
645e045f-762a-11eb-b304-00ad24907f57	5587.65	6310.75
091a15ac-554d-11e7-9c6b-000d88394cae	645.48	680.44
c4a6667a-0e1a-11ed-a2fc-a4bf0174586a	564.76	477.48
87afa954-72b0-11df-88d0-002511c4eb4e	1098.54	1240.70
091a15af-554d-11e7-9c6b-000d88394cae	1121.83	1306.60
9643b4df-6c1d-11e3-a319-000d88394cae	1457.36	2448.91
24402662-608e-11de-aa27-0013024cf952	3706.05	4316.47
0307cb8a-c5f0-11e3-befc-000d88394cae	3327.84	3875.95
6adca48b-1135-11e3-bbfe-000d88394cae	2834.78	3023.78
418ac7a7-8cf2-11eb-b89a-00ad24907f57	1047.91	1183.52
36768f71-1752-11e8-8c44-000d88394cae	4837.86	5160.38
de294c77-a7c1-11de-aaac-0013024cf952	5828.52	6582.80
87afa93e-72b0-11df-88d0-002511c4eb4e	300.54	330.22
c1144745-e2a6-11e6-b2f7-000d88394cae	123.89	136.28
1dc26752-abaa-11e6-9bec-000d88394cae	507.59	558.35
79db8e72-9f5e-434d-bdd4-0c4f311e1193	323.92	345.52
999b6fb4-9125-4d38-8dad-db2892d42bd3	457.74	515.52
be101b52-4eca-4ef5-9584-38faec7408d6	489.89	551.60
eb930a6b-9b45-11e3-b173-000d88394cae	627.56	708.77
3e5080a1-c106-11ec-a2f7-a4bf0174586a	202.90	162.09
b689fa45-0ca5-11e8-b77d-000d88394cae	171.18	319.82
3e5080a3-c106-11ec-a2f7-a4bf0174586a	442.34	353.36
b689fa48-0ca5-11e8-b77d-000d88394cae	452.26	497.49
3e5080a5-c106-11ec-a2f7-a4bf0174586a	435.67	348.53
8544c98b-9f2e-11e6-acab-000d88394cae	320.98	494.35
3e5080a7-c106-11ec-a2f7-a4bf0174586a	368.60	294.44
97f33ba6-0c59-11e8-b77d-000d88394cae	268.15	497.49
97f33ba9-0c59-11e8-b77d-000d88394cae	370.68	621.86
3e5080a9-c106-11ec-a2f7-a4bf0174586a	405.50	323.91
97f33bac-0c59-11e8-b77d-000d88394cae	484.56	533.03
3e5080ab-c106-11ec-a2f7-a4bf0174586a	442.34	353.36
97f33bb2-0c59-11e8-b77d-000d88394cae	434.80	741.49
3e5080ad-c106-11ec-a2f7-a4bf0174586a	166.72	124.18
fd869e8f-eefa-11e5-a403-000d88394cae	164.63	175.60
3e5080af-c106-11ec-a2f7-a4bf0174586a	231.68	172.57
fd869e91-eefa-11e5-a403-000d88394cae	212.50	387.67
3e5080b1-c106-11ec-a2f7-a4bf0174586a	331.75	265.01
5583d161-1bfd-11e6-b177-000d88394cae	420.79	462.86
3e5080b3-c106-11ec-a2f7-a4bf0174586a	202.90	162.09
1dc26754-abaa-11e6-9bec-000d88394cae	198.27	343.52
b8244860-13e0-11e5-9d78-000d88394cae	185.17	197.50
3e5080b5-c106-11ec-a2f7-a4bf0174586a	201.52	150.10
3e5080b7-c106-11ec-a2f7-a4bf0174586a	239.76	191.52
5583d15f-1bfd-11e6-b177-000d88394cae	514.75	549.06
3e5080b9-c106-11ec-a2f7-a4bf0174586a	387.22	309.31
eb930a6d-9b45-11e3-b173-000d88394cae	461.20	803.94
98953bcb-f6e5-11e5-a403-000d88394cae	332.86	355.04
432be9ba-4813-11df-9791-001e8c61815f	341.14	363.87
2a56e3f3-6808-445c-8bd8-d649b3472f50	105.60	111.32
5583d17e-1bfd-11e6-b177-000d88394cae	44.25	49.98
61d88e69-52c0-11e5-a387-000d88394cae	35.57	37.65
0c4207c3-c40a-11eb-8205-00ad24907f57	48.10	50.93
54672701-8e48-11e5-8c79-000d88394cae	35.57	41.02
a932eb19-342b-11e6-98c0-000d88394cae	35.57	37.65
61d88e67-52c0-11e5-a387-000d88394cae	39.67	42.32
a42f726e-610e-11e7-b43e-000d88394cae	50.38	53.35
61d88e63-52c0-11e5-a387-000d88394cae	39.67	42.32
668313b3-6049-11e7-b43e-000d88394cae	93.20	99.42
cdaf60f7-0ea5-11eb-b38e-00ad24907f57	75.68	88.14
cdaf60f9-0ea5-11eb-b38e-00ad24907f57	75.68	88.14
668313b0-6049-11e7-b43e-000d88394cae	75.85	88.34
668313ad-6049-11e7-b43e-000d88394cae	92.21	98.37
a9aaf642-4037-11df-a798-001e8c61815f	93.20	99.42
a42f7274-610e-11e7-b43e-000d88394cae	148.90	158.82
69a8b0cf-ee65-11eb-82d0-00ad24907f57	120.31	140.12
a42f7277-610e-11e7-b43e-000d88394cae	148.90	158.82
a42f727a-610e-11e7-b43e-000d88394cae	148.90	158.82
a42f727d-610e-11e7-b43e-000d88394cae	147.33	157.15
7022256d-5a8e-11e5-9576-000d88394cae	100.64	101.60
03c6fd12-7adf-11e6-aeea-000d88394cae	70.97	75.71
240a88e5-9cae-11eb-845b-00ad24907f57	116.75	119.44
fa75f3df-624e-11e5-9576-000d88394cae	65.65	74.14
f80b4437-c640-11e5-9c4d-000d88394cae	65.98	74.51
7022254f-5a8e-11e5-9576-000d88394cae	66.80	71.25
270f5a8a-00a0-11e3-8b5f-000d88394cae	72.83	77.68
a42f7271-610e-11e7-b43e-000d88394cae	52.08	59.89
584396fc-6126-11e7-b43e-000d88394cae	164.38	175.33
efa5f510-e466-11e3-91de-000d88394cae	69.12	80.51
270f5a88-00a0-11e3-8b5f-000d88394cae	81.38	86.80
841e9760-e035-11dd-a952-0016d341a9fb	245.40	263.71
34beae16-72ad-11df-88d0-002511c4eb4e	140.80	135.52
34beae18-72ad-11df-88d0-002511c4eb4e	142.11	151.58
933fb417-e8ab-11e9-82e4-000d88394cae	217.74	209.58
4c855f1c-b80e-11e5-b9ce-000d88394cae	30895.26	33984.79
4c855f1e-b80e-11e5-b9ce-000d88394cae	17445.87	20935.04
4c855f20-b80e-11e5-b9ce-000d88394cae	27582.39	33098.87
5490dafb-b831-11e5-b9ce-000d88394cae	19556.78	20860.58
5490dafd-b831-11e5-b9ce-000d88394cae	23366.50	26390.40
5490daff-b831-11e5-b9ce-000d88394cae	27963.44	31582.24
73133dd4-b8b6-11e5-b9ce-000d88394cae	34234.11	38664.40
aef75a25-f22d-11ea-a6f3-000d88394cae	0.00	0.00
bafe445f-a40a-4388-b031-e8861d192601	14.08	14.91
0e507d77-0281-472e-8671-fd47de09571b	26.20	27.74
031b9756-b10e-11dd-a917-0016d341a9fb	265.26	264.58
ab59097f-31ca-11e6-8a91-000d88394cae	217.68	210.07
ab590982-31ca-11e6-8a91-000d88394cae	255.72	253.17
d06c9515-733b-11ea-b113-000d88394cae	240.05	256.05
d06c9513-733b-11ea-b113-000d88394cae	232.97	248.51
ebd362ff-7ba0-11e6-aeea-000d88394cae	214.83	242.62
fea82242-bce0-11e6-8bf9-000d88394cae	307.00	346.74
7e8d40d5-ac71-11e6-8d91-000d88394cae	248.29	264.85
bff5c49c-167a-11ec-9641-00ad24907f57	223.28	260.06
d06c9520-733b-11ea-b113-000d88394cae	629.17	666.13
e0d70473-48ee-11e4-82ab-000d88394cae	302.33	340.61
87af5acb-de05-11de-aaf9-0013024cf952	396.68	434.27
925ac9e2-38da-11eb-b1ba-00ad24907f57	178.81	190.74
925ac9ec-38da-11eb-b1ba-00ad24907f57	2152.22	2295.71
bdac6267-22e1-11e6-8f3d-000d88394cae	859.52	916.82
69a8b0ca-ee65-11eb-82d0-00ad24907f57	953.65	1077.06
75ad3aa5-7eef-11e6-aeea-000d88394cae	2020.79	2282.30
ed98183c-2c7b-11ec-9799-00ad24907f57	2514.74	2662.67
cc0c3e47-228a-11e9-89fa-000d88394cae	2175.79	2320.83
d1e2fdb3-1002-11e5-9d78-000d88394cae	2328.19	2483.41
c30fd8df-6fd1-11ea-b113-000d88394cae	2373.71	2531.97
c30fd8e1-6fd1-11ea-b113-000d88394cae	2468.16	2632.70
0e77f58f-a7e8-11de-aaac-0013024cf952	36.52	38.96
ea28a16e-bd69-40e5-8d47-2cafedb3d03c	54.21	63.15
b4957c87-e606-4ceb-992b-693953133fc9	50.97	59.37
7db136dc-ab94-4d57-9cb5-24687d7cf273	69.64	74.29
0e77f58d-a7e8-11de-aaac-0013024cf952	110.67	124.99
4f5bcfc7-da43-4298-b7c0-da1041a78efe	143.96	162.59
9e0b3a4a-8e35-41a0-89f4-9c7520b31840	161.16	187.70
43893ac2-c031-11e3-befc-000d88394cae	187.78	200.29
de294c8d-a7c1-11de-aaac-0013024cf952	239.00	254.94
68e26d94-e5e0-11e7-836f-000d88394cae	302.47	322.64
eb190e71-a543-11e6-acab-000d88394cae	83.14	88.69
7c62d714-1d57-11e2-9111-000d88394cae	64.53	60.16
b9c093fc-d1fc-4233-a53f-75463d1aee93	17.44	20.06
de294c7f-a7c1-11de-aaac-0013024cf952	74.23	79.18
948b3408-3036-11eb-b3fb-00ad24907f57	86.78	92.56
c0cf9501-7f6c-11e1-ac18-4487fceb637d	63.52	67.76
0cda0d2f-3063-11eb-b3fb-00ad24907f57	163.67	174.59
bcced586-df93-11eb-8692-00ad24907f57	65.11	69.44
de294c8b-a7c1-11de-aaac-0013024cf952	87.88	101.06
1c06e723-1b2f-11ec-9641-00ad24907f57	15.24	17.53
112a4c31-73aa-11ea-b113-000d88394cae	95.18	101.54
bcced584-df93-11eb-8692-00ad24907f57	99.32	105.95
de294c81-a7c1-11de-aaac-0013024cf952	31.87	30.67
de294c89-a7c1-11de-aaac-0013024cf952	226.19	241.26
67846134-2dbe-4a4b-b3ae-1951592c261b	68.39	72.42
82c61be8-ee82-4927-a029-b894a8aeff9c	71.97	53.28
068d43cc-a57d-11e6-aacc-000d88394cae	53.53	62.36
068d43ce-a57d-11e6-aacc-000d88394cae	69.26	73.89
068d43d0-a57d-11e6-aacc-000d88394cae	112.52	120.02
068d43d2-a57d-11e6-aacc-000d88394cae	112.57	120.08
fa75f3dd-624e-11e5-9576-000d88394cae	157.79	183.78
713089f1-46f4-11e6-9ddc-000d88394cae	243.30	274.78
58528d16-4722-11e6-9ddc-000d88394cae	268.52	303.26
1392cda4-8d13-11e7-b1ed-000d88394cae	818.30	822.62
46987317-0113-11e2-9afb-000d88394cae	607.10	429.33
531074e7-4535-11e5-ae1f-000d88394cae	589.01	628.29
4e1aec21-a8c4-11df-aea9-6cf04914883f	429.53	458.18
56471600-d8e2-11e8-8506-000d88394cae	186.55	198.99
9f82e3bc-78b5-11ec-a2f1-a4bf0174586a	8.35	8.91
9f82e3bf-78b5-11ec-a2f1-a4bf0174586a	11.09	11.82
9f82e3c2-78b5-11ec-a2f1-a4bf0174586a	17.32	18.69
9f82e3c5-78b5-11ec-a2f1-a4bf0174586a	1.84	2.08
da2996e5-6c8c-11ea-b113-000d88394cae	95.67	102.05
5abfee20-6cdd-11ea-b113-000d88394cae	80.74	88.82
570279cb-c8c8-11e7-b26f-000d88394cae	361.62	382.86
7cd25065-0aec-11ec-b5f4-00ad24907f57	1712.07	1826.21
dea20547-fb0c-11e2-9773-000d88394cae	1057.12	1127.60
dea20549-fb0c-11e2-9773-000d88394cae	1001.20	1067.94
dea2054b-fb0c-11e2-9773-000d88394cae	1000.42	1067.12
dea2054d-fb0c-11e2-9773-000d88394cae	207.65	218.89
ef8b9cb0-520e-11ea-b113-000d88394cae	27230.40	28830.19
ef8b9cb4-520e-11ea-b113-000d88394cae	45059.20	47706.43
dea20551-fb0c-11e2-9773-000d88394cae	5288.47	5641.04
dea20553-fb0c-11e2-9773-000d88394cae	7121.34	7708.06
f6e64265-bffe-11e6-8bf9-000d88394cae	836.64	885.80
f6e64268-bffe-11e6-8bf9-000d88394cae	944.69	1000.19
f6e6426b-bffe-11e6-8bf9-000d88394cae	1285.22	1360.73
f6e6426e-bffe-11e6-8bf9-000d88394cae	1224.00	1295.91
f6e64271-bffe-11e6-8bf9-000d88394cae	812.46	860.20
f8b7d052-2fbe-11de-a9d4-0013024cf952	18.88	18.17
6f32e96c-f9a8-11e8-b63c-000d88394cae	83.15	88.04
6f32e96e-f9a8-11e8-b63c-000d88394cae	122.32	129.51
6f32e970-f9a8-11e8-b63c-000d88394cae	209.76	236.91
6f32e972-f9a8-11e8-b63c-000d88394cae	197.76	209.37
2ebc6ee8-3ccd-11e2-9754-000d88394cae	32.24	24.82
f4096fe7-2583-11eb-84af-00ad24907f57	96000.00	92400.00
85a444ae-f913-11e9-830a-000d88394cae	9265.19	10464.21
c2b482a6-ae92-11ea-b113-000d88394cae	56463.06	59780.26
c2b482a8-ae92-11ea-b113-000d88394cae	10889.30	11529.05
431c0d13-66df-11e9-9fa7-000d88394cae	654.32	692.77
aecc9dc6-fd7b-11ec-a2fa-a4bf0174586a	757.74	882.55
431c0d17-66df-11e9-9fa7-000d88394cae	767.24	843.97
431c0d1a-66df-11e9-9fa7-000d88394cae	1195.47	1392.37
431c0d1d-66df-11e9-9fa7-000d88394cae	1147.86	1377.43
98d17fd2-ee3d-11ea-b1c2-000d88394cae	1511.23	1760.14
431c0d20-66df-11e9-9fa7-000d88394cae	1626.10	1893.94
c07c160e-ed1e-11e8-b63c-000d88394cae	1683.68	1960.99
431c0d23-66df-11e9-9fa7-000d88394cae	2204.10	2567.14
431c0d26-66df-11e9-9fa7-000d88394cae	1617.58	1941.10
1f8a3c3e-3130-11ec-a2ed-a4bf0174586a	101.52	114.66
f86d3609-30d7-11e1-8f6b-4487fceb637d	69.91	76.93
b9efe5e3-9d65-11e6-acab-000d88394cae	50.16	52.88
01a0f8e8-6c4c-11e3-a319-000d88394cae	36.71	38.70
f03a37d6-a79f-11dd-99cf-00192147196d	76.34	81.42
987bfc7a-f010-11e2-b709-000d88394cae	130.93	138.02
4e6d87bb-3069-11ec-a2ed-a4bf0174586a	118.10	133.38
87afa926-72b0-11df-88d0-002511c4eb4e	61.03	64.34
f03a37d8-a79f-11dd-99cf-00192147196d	84.35	95.26
4e6d87bd-3069-11ec-a2ed-a4bf0174586a	158.45	169.02
87afa924-72b0-11df-88d0-002511c4eb4e	95.17	101.50
2076b356-e834-11e2-8113-000d88394cae	156.25	164.71
20322e9a-33b6-11e4-82ab-000d88394cae	78.82	75.87
bed38bd0-9cd3-11e6-acab-000d88394cae	122.02	130.16
01a0f8ea-6c4c-11e3-a319-000d88394cae	177.44	187.06
f03a37de-a79f-11dd-99cf-00192147196d	116.98	124.78
f03a37e0-a79f-11dd-99cf-00192147196d	128.62	142.69
4e6d87bf-3069-11ec-a2ed-a4bf0174586a	231.22	246.64
695faa0d-c41f-11e3-befc-000d88394cae	259.55	273.61
f03a37e2-a79f-11dd-99cf-00192147196d	148.50	158.40
e6327f1a-0ed8-11e3-bbfe-000d88394cae	73.06	77.02
87afa928-72b0-11df-88d0-002511c4eb4e	160.04	192.05
1f8a3c42-3130-11ec-a2ed-a4bf0174586a	280.30	316.58
787ef764-f871-11e1-97e7-000d88394cae	160.01	168.67
0d38512b-c72b-401b-bf1d-6c3e41d57a6c	321.61	339.03
4e6d87c1-3069-11ec-a2ed-a4bf0174586a	302.02	341.10
f03a37ed-a79f-11dd-99cf-00192147196d	209.97	237.14
4e6d87c4-3069-11ec-a2ed-a4bf0174586a	330.96	373.79
695faa0f-c41f-11e3-befc-000d88394cae	311.87	300.17
87afa92a-72b0-11df-88d0-002511c4eb4e	305.22	344.72
4e6d87c7-3069-11ec-a2ed-a4bf0174586a	450.84	525.10
695faa11-c41f-11e3-befc-000d88394cae	574.61	553.06
4e6d87c9-3069-11ec-a2ed-a4bf0174586a	550.94	596.51
8b7d74d6-054c-11df-ab38-0013024cf952	362.05	348.47
f03a37eb-a79f-11dd-99cf-00192147196d	497.54	561.92
4e6d87cb-3069-11ec-a2ed-a4bf0174586a	725.24	773.58
11d9f5db-a7db-11dd-99cf-00192147196d	609.81	688.72
45bd10c3-6b8c-11e3-a319-000d88394cae	553.52	586.08
c6b630a3-309d-11ec-a2ed-a4bf0174586a	574.26	668.84
7af80d55-3ca2-11e5-9c35-000d88394cae	594.58	626.78
438005bd-0314-11e9-abd4-000d88394cae	912.15	972.96
11d9f5dd-a7db-11dd-99cf-00192147196d	715.73	808.35
45bd10c5-6b8c-11e3-a319-000d88394cae	560.36	590.72
f9487df7-6664-11e5-9576-000d88394cae	547.26	576.91
c6b630a6-309d-11ec-a2ed-a4bf0174586a	1250.95	1397.57
c6b630a9-309d-11ec-a2ed-a4bf0174586a	1160.03	1351.09
24dc3713-64fd-11e7-b43e-000d88394cae	1514.63	1696.40
24dc3715-64fd-11e7-b43e-000d88394cae	2054.25	2232.10
24dc3717-64fd-11e7-b43e-000d88394cae	2554.88	2727.36
61f3cee5-b49b-11e8-a9e5-000d88394cae	3822.42	4077.25
1560366e-652c-11e7-b43e-000d88394cae	6100.52	6852.99
99d87a38-9273-4b0a-a590-7152bc053d1f	102.96	108.54
f03a37cc-a79f-11dd-99cf-00192147196d	26.44	27.86
cac3ded3-37c1-43f9-a5de-889306ed90a4	94.98	107.75
15603670-652c-11e7-b43e-000d88394cae	6307.31	6727.79
c6b630ab-309d-11ec-a2ed-a4bf0174586a	9407.43	10034.59
a7de23d5-3064-11ec-a2ed-a4bf0174586a	93.85	100.11
f03a37ce-a79f-11dd-99cf-00192147196d	57.55	55.60
c6b630ad-309d-11ec-a2ed-a4bf0174586a	5961.60	7153.92
c6b630af-309d-11ec-a2ed-a4bf0174586a	13765.20	18521.07
eb13b32f-c363-11e3-befc-000d88394cae	116.53	122.84
4e6d87b9-3069-11ec-a2ed-a4bf0174586a	76.40	88.99
9f03dedf-df4c-4b61-acbb-d9fc70cf3a5e	66.35	70.77
c6b630b1-309d-11ec-a2ed-a4bf0174586a	9640.16	10206.52
f9487df5-6664-11e5-9576-000d88394cae	43.90	46.28
987bfc7c-f010-11e2-b709-000d88394cae	17.23	18.17
f03a37d2-a79f-11dd-99cf-00192147196d	50.66	59.00
fa34130d-24a5-11ec-9689-00ad24907f57	256.48	246.86
fa34130f-24a5-11ec-9689-00ad24907f57	338.22	381.98
fa341312-24a5-11ec-9689-00ad24907f57	394.27	420.56
fa34131c-24a5-11ec-9689-00ad24907f57	538.60	574.50
fa34131f-24a5-11ec-9689-00ad24907f57	452.17	438.87
fa341322-24a5-11ec-9689-00ad24907f57	490.43	553.90
fa341324-24a5-11ec-9689-00ad24907f57	384.71	423.18
fa341326-24a5-11ec-9689-00ad24907f57	495.08	544.60
3c744a4d-0f86-11e7-bdeb-000d88394cae	390.21	413.14
3c744a4a-0f86-11e7-bdeb-000d88394cae	393.21	419.82
1e6319b3-155b-11e1-af96-000a94026913	382.72	445.76
90f9b592-bdc3-11de-aacd-0013024cf952	298.38	328.22
bc0b4329-05ca-11e1-9a14-6cf04914883f	523.28	387.49
bc0b432b-05ca-11e1-9a14-6cf04914883f	406.72	430.62
